id,title
"454427","Bash string difference"
"17420994","bash regex match string"
"1848415","Remove slash from the end of a variable"
"630372","Determine the path of the executing BASH script"
"1821968","How do I kill a backgrounded/detached ssh session?"
"8762274","Can I grep only the first n lines of a file?"
"2462317","Bash: Syntax error: redirection unexpected"
"7727640","differences among grep, awk and sed"
"15783701","Which characters need to be escaped in Bash? How do we know it?"
"7787029","How do I rename all files to lowercase?"
"2421586","What is the Bash equivalent of Python's pass statement"
"7507038","Semicolons superfluous at the end of a line in shell scripts?"
"16757393","What is the difference between Git Bash and the GitHub for Windows shell?"
"26929556","Can $() always replace backticks for command substitution?"
"16317961","how to process each line received as a result of grep command"
"2227182","How can I find out a files ""mime-type(Content-Type?)""?"
"9460140","gpg encrypt file without keyboard interaction"
"1340048","How do I create a directory on remote host if it doesn't exist without ssh-ing in?"
"6136022","script to get the HTTP status code of a list of urls?"
"10767738","How do I add ~/bin to my path?"
"3522341","identify user in a bash script called by sudo"
"415677","How to replace ${} placeholders in a text file?"
"1339416","Unit Testing bash scripts"
"3742983","How to get the contents of a webpage in a shell variable?"
"16489809","emulating do-while loop in bash"
"15374752","Get yesterday's date in bash on Linux, DST-safe"
"7470165","How to go to each directory and execute a command?"
"2657012","How to properly nest Bash backticks"
"2869669","In Bash, how do I add a string after each line in a file?"
"218156","bash regex with quotes?"
"97137","How do you run a script on login in *nix?"
"690415","In what order should I send signals to gracefully shutdown processes?"
"4244016","Why C-forkbombs don't work like bash ones?"
"4912733","How to handle more than 10 parameters in shell"
"12524308","Bash: Strip trailing linebreak from output"
"7599447","less-style markdown viewer for UNIX systems"
"106387","Is it possible to detect 32 bit vs 64 bit in a bash script?"
"5885934","Bash function to find newest file matching pattern"
"4729863","Using bash, how do you make a classpath out of all files in a directory"
"13181725","bash append file contents to the bottom of existing file"
"18093871","How can I do division with variables in a Linux shell?"
"208181","How to rename with prefix/suffix?"
"12373586","How to reverse-i-search back and forth?"
"562115","Press alt + numeric in bash and you get (arg [numeric]) what is that?"
"13086109","bash scripting - check if bash variable equals 0"
"1321168","Bash Scripting - How to set the group that new files will be created with?"
"4437573","bash assign default value"
"10134901","Why sudo cat gives a Permission denied but sudo vim works fine?"
"5228345","Bash script - How to reference a file for variables"
"1194882","How to generate random number in Bash?"
"1504724","Automatically remove *.pyc files and otherwise-empty directories when I check out a new branch"
"26598738","How to create User/Database in script for Docker Postgres"
"7285059","HMAC-SHA1 in bash"
"6571435","Limit on file name length in bash"
"12522269","Bash - How to find the largest file in a directory and its subdirectories?"
"11039876","Multiplication on command line terminal UNIX"
"549737","How can I redirect STDERR to STDOUT, but ignore the original STDOUT?"
"6413377","Is there a way to run Bash scripts on Windows?"
"3437514","bash - how to pipe result from the which command to cd"
"1629908","bash: split output of command by columns"
"12262696","Using unset vs. setting a variable to empty"
"6883363","Read input in bash inside a while loop"
"10823635","How to include file in a bash shell script"
"6283167","List of Java processes"
"1690809","What expands to all files in current directory recursively?"
"2414150","how do I preserve newlines in a quoted string in bash?"
"645992","Bash: Sleep until a specific time/date"
"3512055","Avoid gnome-terminal close after script execution?"
"14810684","Check Whether a User Exists"
"62044","How do I use a pipe in the exec parameter for a find command?"
"4665051","Check if passed argument is file or directory in BASH"
"5917576","Sort a text file by line length including spaces"
"9422461","Check if directory mounted with bash"
"3096561","fork and exec in bash"
"8579399","Why does $((true == false)) evaluate to 1 in bash?"
"19670061","Bash if [ false ] ; returns true"
"4827690","Change a command line argument - bash"
"928019","How to make a GUI for bash scripts?"
"2789319","File content into unix variable with newlines"
"15137461","What is sudo bang bang?"
"2935183","Bash: infinite sleep (infinite blocking)"
"1455988","Commenting in BASH script"
"4168371","How can I remove all text after a character in bash?"
"13280131","Hexadecimal To Decimal in Shell Script"
"9591744","Add to the end of a line containing a pattern - with sed or awk"
"9366816","Sed - unknown option to  `s'"
"10460919","How to delete first two lines and last four lines from a text file with bash?"
"9242163","Bash mkdir and subfolders"
"3775377","How do you diff a directory for only files of a specific type?"
"8051145","What are the differences between using the terminal on a mac vs linux?"
"2437452","How to get the list of files in a directory in a shell script?"
"13043344","Search and replace in bash using regular expressions"
"7832080","Test if a variable is set in bash when using ""set -o nounset"""
